raceId,driverId,lap,position,time,milliseconds
1057,822,47,13,02:18.1,138072
1057,822,48,14,03:06.9,186921
1057,822,49,13,36:31.3,2191323
1057,822,50,12,02:12.7,132714
1057,822,51,12,01:46.8,106762
1057,839,1,11,02:00.0,120049
1057,839,2,11,01:50.9,110850
1057,839,3,18,02:10.8,130806
1057,846,1,12,02:00.2,120202
1057,846,2,12,01:51.3,111296
1057,846,3,11,01:49.9,109911
1057,846,4,11,01:47.5,107490
1057,846,5,11,01:49.0,109001
1057,846,6,11,01:48.8,108772
1057,846,7,12,01:52.0,112031
1057,846,8,17,02:04.0,124045
1057,846,9,15,01:47.5,107474
1057,846,10,13,01:47.0,106978
1057,846,11,12,01:48.7,108712
1057,846,12,10,01:47.6,107556
1057,846,13,9,01:47.5,107478
1057,846,14,9,01:47.3,107256
1057,846,15,9,01:47.3,107313
1057,846,16,9,01:46.8,106845
1057,846,17,9,01:46.8,106758
1057,846,18,9,01:46.8,106767
1057,846,19,9,01:46.4,106424
1057,846,20,9,01:47.0,107001
1057,846,21,9,01:47.3,107261
1057,846,22,9,01:46.9,106879
1057,846,23,9,01:46.4,106448
1057,846,24,9,01:46.6,106566
1057,846,25,9,01:46.6,106559
1057,846,26,9,01:46.6,106613
1057,846,27,9,01:46.5,106536
1057,846,28,9,01:46.5,106458
1057,846,29,9,01:46.7,106670
1057,846,30,8,01:48.2,108166
1057,846,31,8,02:31.3,151344
1057,846,32,8,02:37.8,157751
1057,846,33,8,02:54.6,174646
1057,846,34,8,02:46.6,166614
1057,846,35,8,02:57.0,176989
1057,846,36,8,01:53.4,113425
1057,846,37,8,01:48.1,108098
1057,846,38,8,01:46.8,106777
1057,846,39,8,01:46.1,106075
1057,846,40,8,01:46.1,106100
1057,846,41,8,01:45.3,105326
1057,846,42,8,01:45.6,105603
1057,846,43,8,01:45.8,105830
1057,846,44,8,01:46.6,106602
1057,846,45,8,01:45.9,105917
1057,846,46,7,01:46.1,106085
1057,846,47,7,02:14.9,134859
1057,846,48,7,03:04.7,184653
1057,846,49,7,36:26.4,2186450
1057,846,50,5,02:27.9,147891
1057,846,51,5,01:46.7,106663
1057,817,1,13,02:00.6,120631
1057,817,2,13,01:51.0,110972
1057,817,3,12,01:50.2,110246
1057,817,4,12,01:48.6,108635
1057,817,5,12,01:48.4,108401
1057,817,6,12,01:48.3,108255
1057,817,7,10,01:48.9,108938
1057,817,8,10,01:48.2,108211
1057,817,9,10,01:48.4,108407
1057,817,10,8,01:48.7,108715
1057,817,11,8,01:52.6,112582
1057,817,12,13,02:05.1,125143
1057,817,13,13,01:48.0,107980
1057,817,14,12,01:47.6,107580
1057,817,15,12,01:47.0,106981
1057,817,16,11,01:47.3,107324
1057,817,17,11,01:47.8,107822
1057,817,18,11,01:47.2,107200
1057,817,19,11,01:46.8,106779
1057,817,20,11,01:47.0,107023
1057,817,21,11,01:47.0,107034
1057,817,22,11,01:46.7,106741
1057,817,23,11,01:46.8,106759
1057,817,24,11,01:46.7,106731
1057,817,25,11,01:47.0,107021
1057,817,26,11,01:46.6,106596
1057,817,27,11,01:46.6,106567
1057,817,28,11,01:46.8,106820
1057,817,29,11,01:46.5,106549
1057,817,30,10,01:47.8,107757
1057,817,31,10,02:28.1,148090
1057,817,32,10,02:37.6,157575
1057,817,33,10,02:53.5,173493
1057,817,34,10,02:46.0,165961
1057,817,35,10,02:53.6,173628
1057,817,36,10,01:54.0,114044
1057,817,37,10,01:49.1,109082
1057,817,38,10,01:47.3,107290
1057,817,39,10,01:46.3,106295
1057,817,40,10,01:46.1,106101
1057,817,41,10,01:46.0,106009
1057,817,42,10,01:45.9,105923
1057,817,43,10,01:45.7,105713
1057,817,44,10,01:45.8,105779
1057,817,45,10,01:46.1,106053
1057,817,46,9,01:46.5,106541
1057,817,47,9,02:19.5,139455
1057,817,48,9,03:00.0,180019
1057,817,49,9,36:25.8,2185754
1057,817,50,9,02:29.5,149461
1057,817,51,9,01:46.6,106618
1057,8,1,14,02:01.5,121534
1057,8,2,14,01:51.7,111655
1057,8,3,13,01:52.0,111973
1057,8,4,14,01:50.3,110255
1057,8,5,14,01:48.9,108865
1057,8,6,14,01:49.0,109024
1057,8,7,14,01:48.8,108785
1057,8,8,12,01:48.6,108567
1057,8,9,12,01:48.5,108499
1057,8,10,11,01:49.3,109285
1057,8,11,10,01:49.4,109351
1057,8,12,8,01:49.3,109263
1057,8,13,10,01:54.2,114150
1057,8,14,15,02:05.1,125079
1057,8,15,15,01:48.2,108235
1057,8,16,15,01:48.4,108408
1057,8,17,15,01:47.7,107681
1057,8,18,15,01:47.8,107797
1057,8,19,15,01:47.5,107474
1057,8,20,15,01:47.2,107202
1057,8,21,15,01:47.7,107658
1057,8,22,15,01:47.5,107458
1057,8,23,15,01:47.5,107457
1057,8,24,15,01:47.5,107535
1057,8,25,15,01:47.0,106956
1057,8,26,15,01:47.1,107106
1057,8,27,15,01:47.7,107696
1057,8,28,15,01:47.1,107061
1057,8,29,15,01:46.6,106644
1057,8,30,14,02:01.8,121820
1057,8,31,14,02:28.2,148201
1057,8,32,14,02:19.7,139686
1057,8,33,14,02:45.0,165000
1057,8,34,12,02:40.7,160708
1057,8,35,12,02:51.6,171587
1057,8,36,12,01:55.2,115163
1057,8,37,12,01:49.2,109247
1057,8,38,12,01:47.7,107662
1057,8,39,12,01:46.2,106164
1057,8,40,12,01:46.3,106272
1057,8,41,12,01:46.3,106290
1057,8,42,12,01:45.6,105631
1057,8,43,12,01:45.6,105601
1057,8,44,12,01:45.9,105924
1057,8,45,12,01:47.3,107316
1057,8,46,11,01:47.0,106959
1057,8,47,11,02:19.3,139263
1057,8,48,11,03:02.7,182673
1057,8,49,11,36:27.2,2187195
1057,8,50,10,02:22.5,142545
1057,8,51,10,01:46.4,106426
1057,841,1,15,02:02.4,122391
1057,841,2,18,01:56.0,115997
1057,841,3,19,02:06.3,126274
1057,841,4,18,01:48.8,108836
1057,841,5,18,01:48.6,108592
1057,841,6,18,01:48.8,108784
1057,841,7,18,01:48.7,108703
1057,841,8,18,01:48.6,108640
1057,841,9,16,01:48.2,108238
1057,841,10,15,01:48.3,108307
1057,841,11,14,01:49.2,109199
1057,841,12,14,01:48.2,108243
1057,841,13,14,01:48.2,108168
1057,841,14,13,01:47.8,107832
1057,841,15,13,01:47.9,107919
1057,841,16,13,01:48.0,107989
1057,841,17,13,01:47.8,107805
1057,841,18,13,01:48.1,108093
1057,841,19,13,01:47.8,107798
1057,841,20,13,01:47.8,107774
1057,841,21,13,01:47.5,107507
1057,841,22,13,01:47.8,107755
1057,841,23,14,01:50.2,110239
1057,841,24,14,01:48.3,108258
1057,841,25,14,01:47.5,107482
1057,841,26,14,01:47.4,107359
1057,841,27,14,01:47.4,107362
1057,841,28,14,01:47.5,107498
1057,841,29,14,01:47.3,107317
1057,841,30,13,02:00.2,120150
1057,841,31,13,02:27.1,147093
1057,841,32,13,02:22.1,142062
1057,841,33,13,02:45.1,165133
1057,841,34,15,02:45.2,165155
1057,841,35,15,02:50.3,170266
1057,841,36,14,01:56.1,116087
1057,841,37,14,01:49.5,109507
1057,841,38,13,01:47.1,107142
1057,841,39,13,01:46.2,106220
1057,841,40,13,01:46.4,106360
1057,841,41,13,01:46.0,106022
1057,841,42,13,01:46.1,106109
1057,841,43,13,01:45.9,105911
1057,841,44,13,01:45.6,105575
1057,841,45,13,01:46.7,106683
1057,841,46,12,01:47.2,107176
1057,841,47,12,02:20.2,140204
1057,841,48,12,03:02.7,182730
1057,841,49,12,36:27.5,2187506
1057,841,50,11,02:20.6,140563
1057,841,51,11,01:46.7,106651
1057,840,1,16,02:04.3,124253
1057,840,2,15,01:51.4,111395
1057,840,3,14,01:49.5,109532
1057,840,4,13,01:48.9,108911
1057,840,5,13,01:48.9,108862
1057,840,6,13,01:48.5,108509
1057,840,7,13,01:48.2,108233
1057,840,8,11,01:48.3,108315
1057,840,9,11,01:48.0,108007
1057,840,10,9,01:48.2,108182
1057,840,11,7,01:48.1,108086
1057,840,12,5,01:48.4,108432
1057,840,13,5,01:48.1,108095
1057,840,14,5,01:47.3,107262
1057,840,15,5,01:46.9,106882
1057,840,16,5,01:46.8,106798
1057,840,17,5,01:47.0,106953
1057,840,18,5,01:46.8,106752
1057,840,19,4,01:46.7,106737
1057,840,20,4,01:46.6,106641
1057,840,21,4,01:46.8,106813
1057,840,22,4,01:46.6,106611
1057,840,23,4,01:46.6,106582
1057,840,24,4,01:46.4,106421
1057,840,25,4,01:46.3,106296
1057,840,26,4,01:46.6,106553
1057,840,27,4,01:46.4,106408
1057,840,28,4,01:46.2,106207
1057,840,29,4,01:46.5,106534
1057,849,1,17,02:04.9,124905
1057,849,2,16,01:52.2,112208
1057,849,3,15,01:50.7,110685
1057,849,4,15,01:49.9,109947
1057,849,5,15,01:49.5,109472
1057,849,6,15,01:49.5,109469
1057,849,7,15,01:49.3,109322
1057,849,8,13,01:49.3,109254
1057,849,9,13,01:54.4,114357
1057,849,10,17,02:08.7,128706
1057,849,11,17,01:48.5,108547
1057,849,12,17,01:48.6,108609
1057,849,13,17,01:48.4,108413
1057,849,14,17,01:48.1,108134
1057,849,15,17,01:48.5,108536
1057,849,16,17,01:48.1,108063
1057,849,17,17,01:47.9,107868
1057,849,18,17,01:47.9,107940
1057,849,19,17,01:47.8,107754
1057,849,20,17,01:48.0,108020
1057,849,21,17,01:47.6,107604
1057,849,22,17,01:47.7,107690
1057,849,23,17,01:47.5,107480
1057,849,24,17,01:48.0,107954
1057,849,25,17,01:47.8,107796
1057,849,26,17,01:47.6,107636
1057,849,27,17,01:47.6,107560
1057,849,28,17,01:47.6,107649
1057,849,29,17,01:47.6,107623
1057,849,30,16,02:08.5,128490
1057,849,31,16,02:24.3,144259
1057,849,32,16,02:12.8,132845
1057,849,33,16,02:43.1,163145
1057,849,34,14,02:37.3,157327
1057,849,35,13,02:50.7,170669
1057,849,36,15,01:57.3,117301
1057,849,37,15,01:49.6,109570
1057,849,38,16,01:48.7,108667
1057,849,39,16,01:48.6,108612
1057,849,40,16,01:47.7,107680
1057,849,41,16,01:47.5,107546
1057,849,42,16,01:46.6,106608
1057,849,43,16,01:47.1,107098
1057,849,44,16,01:47.1,107077
1057,849,45,16,01:46.7,106745
1057,849,46,15,01:51.4,111373
1057,849,47,15,02:16.5,136549
1057,849,48,13,02:53.1,173070
1057,849,49,14,36:50.7,2210714
1057,849,50,13,01:56.9,116912
1057,849,51,13,01:47.3,107331
1057,854,1,18,02:05.7,125671
1057,854,2,17,01:52.4,112393
1057,854,3,16,01:50.5,110490
1057,854,4,16,01:50.6,110588
1057,854,5,16,01:50.1,110103
1057,854,6,16,01:49.7,109707
1057,854,7,16,01:49.8,109824
1057,854,8,16,01:53.6,113586
1057,854,9,19,02:08.6,128615
1057,854,10,18,01:47.9,107915
1057,854,11,18,01:49.6,109616
1057,854,12,18,01:48.4,108415
1057,854,13,18,01:48.6,108642
1057,854,14,18,01:48.6,108641
1057,854,15,18,01:48.4,108383
1057,854,16,18,01:48.5,108469
1057,854,17,18,01:48.2,108203
1057,854,18,18,01:48.6,108595
1057,854,19,18,01:48.0,108035
1057,854,20,18,01:48.0,107971
1057,854,21,18,01:47.8,107842
1057,854,22,18,01:48.4,108363
1057,854,23,18,01:47.8,107844
1057,854,24,18,01:48.2,108157
1057,854,25,18,01:47.8,107834
1057,854,26,18,01:47.9,107943
1057,854,27,18,01:48.5,108519
1057,854,28,18,01:48.5,108489
1057,854,29,18,01:48.3,108330
1057,854,30,17,02:09.6,129562
1057,854,31,17,02:29.7,149746
1057,854,32,17,02:09.2,129207
1057,854,33,17,02:34.2,154221
1057,854,34,17,02:38.9,158945
1057,854,35,17,02:57.9,177857
1057,854,36,17,01:48.5,108452
1057,854,37,17,01:49.3,109281
1057,854,38,17,01:48.7,108709
1057,854,39,17,01:47.8,107784
1057,854,40,17,01:48.3,108272
1057,854,41,17,01:47.6,107624
1057,854,42,17,01:47.9,107890
1057,854,43,17,01:48.9,108923
1057,854,44,17,01:53.9,113919
1057,854,45,17,02:06.4,126429
1057,854,46,16,01:52.8,112849
1057,854,47,16,02:31.4,151357
1057,854,48,16,02:41.1,161097
1057,854,49,15,36:15.6,2175634
1057,854,50,15,01:57.9,117941
1057,854,51,14,01:47.8,107769
1057,853,1,19,02:06.0,126029
1057,853,2,19,01:53.1,113144
1057,853,3,17,01:51.2,111220
1057,853,4,17,01:50.0,109955
1057,853,5,17,01:49.9,109871
1057,853,6,17,01:50.3,110279
1057,853,7,17,01:50.7,110664
1057,853,8,15,01:51.0,110991
1057,853,9,17,01:57.0,117044
1057,853,10,19,02:10.5,130548
1057,853,11,19,01:51.5,111471
1057,853,12,19,01:49.6,109607
1057,853,13,19,01:49.0,109010
1057,853,14,19,01:49.4,109435
1057,853,15,19,01:49.7,109724
1057,853,16,19,01:49.2,109150
1057,853,17,19,01:49.2,109154
1057,853,18,19,01:49.0,109033
1057,853,19,19,01:48.7,108682
1057,853,20,19,01:48.5,108477
1057,853,21,19,01:49.0,109043
1057,853,22,19,01:48.5,108468
1057,853,23,19,01:48.7,108723
1057,853,24,19,02:03.1,123145
1057,853,25,19,01:51.5,111506
1057,853,26,19,01:51.0,111008
1057,853,27,19,01:49.0,109012
1057,853,28,19,01:48.6,108639
1057,853,29,19,01:48.4,108358
1057,853,30,18,02:18.3,138302
1057,853,31,18,02:54.4,174353
1057,853,32,18,02:55.3,175350
1057,853,33,18,02:48.7,168728
1057,853,34,18,02:05.1,125129
1057,853,35,18,02:11.8,131838
1057,853,36,18,01:50.4,110393
1057,853,37,18,01:48.3,108315
1057,853,38,18,01:48.1,108110
1057,853,39,18,01:47.8,107819
1057,853,40,18,01:47.7,107747
1057,853,41,18,01:47.9,107939
1057,853,42,18,01:48.8,108846
1057,853,43,18,01:50.3,110255
1057,853,44,18,01:54.5,114527
1057,853,45,18,02:18.6,138566
1057,853,46,17,02:22.7,142738
1057,853,47,17,03:03.8,183753
1057,853,48,17,32:37.4,1957443
1057,853,49,16,04:04.1,244093
1057,853,50,14,01:57.0,116968
1057,853,51,15,01:48.1,108123
1057,847,1,20,02:08.2,128197
1057,847,2,20,02:07.3,127330
1057,847,3,20,01:50.8,110787
1057,847,4,19,01:49.9,109894
1057,847,5,19,01:49.1,109098
1057,847,6,19,01:49.3,109339
1057,847,7,19,01:49.4,109446
1057,847,8,19,01:48.9,108919
1057,847,9,18,01:48.8,108821
1057,847,10,16,01:49.0,109020
1057,847,11,16,01:49.1,109070
1057,847,12,16,01:48.9,108867
1057,847,13,16,01:48.8,108799
1057,847,14,16,01:50.1,110084
1057,847,15,16,01:49.2,109163
1057,847,16,16,01:48.7,108684
1057,847,17,16,01:48.7,108748
1057,847,18,16,01:48.4,108378
1057,847,19,16,01:48.0,108020
1057,847,20,16,01:47.9,107860
1057,847,21,16,01:47.5,107524
1057,847,22,16,01:47.6,107592
1057,847,23,16,01:47.5,107542
1057,847,24,16,01:47.2,107209
1057,847,25,16,01:47.1,107095
1057,847,26,16,01:47.1,107081
1057,847,27,16,01:47.5,107497
1057,847,28,16,01:47.5,107466
1057,847,29,16,01:47.0,107048
1057,847,30,15,02:03.6,123604
1057,847,31,15,02:28.4,148426
1057,847,32,15,02:15.6,135643
1057,847,33,15,02:43.6,163578
1057,847,34,16,02:41.5,161548
1057,847,35,16,02:49.3,169330
1057,847,36,16,01:57.5,117492
1057,847,37,16,01:49.5,109524
1057,847,38,15,01:47.7,107739
1057,847,39,15,01:47.3,107340
1057,847,40,15,01:46.8,106781
1057,847,41,15,01:46.2,106162
1057,847,42,15,01:46.1,106054
1057,847,43,15,01:46.0,105959
1057,847,44,15,01:46.7,106717
1057,847,45,15,01:46.1,106121
1057,847,46,14,01:48.0,107985
1057,847,47,14,02:15.9,135933
1057,847,48,15,03:11.7,191692
1059,1,1,1,01:44.9,104859
1059,1,2,1,01:39.6,99625
1059,1,3,1,01:39.8,99776
1059,1,4,1,01:39.7,99692
1059,1,5,1,01:39.5,99549
1059,1,6,1,01:38.8,98787
1059,1,7,1,01:39.2,99204
1059,1,8,1,01:38.8,98763
1059,1,9,1,01:39.3,99268
1059,1,10,1,01:38.8,98778
1059,1,11,1,01:39.0,98977
1059,1,12,1,01:39.4,99432
1059,1,13,1,01:38.9,98929
1059,1,14,1,01:39.2,99160
1059,1,15,1,01:39.5,99511
1059,1,16,1,01:39.4,99395
1059,1,17,1,01:38.9,98926
1059,1,18,1,01:39.0,99035
1059,1,19,2,01:58.7,118684
1059,1,20,3,01:41.9,101873
1059,1,21,3,01:37.5,97480
1059,1,22,3,01:37.6,97551
1059,1,23,3,01:37.7,97702
1059,1,24,2,01:37.8,97786
1059,1,25,2,01:37.9,97947
1059,1,26,2,01:37.9,97905
1059,1,27,2,01:38.0,97979
1059,1,28,2,01:37.7,97712
1059,1,29,2,01:38.5,98457
1059,1,30,2,01:38.2,98226
1059,1,31,2,01:38.5,98503
1059,1,32,1,01:38.4,98392
1059,1,33,1,01:38.4,98429
1059,1,34,1,01:38.7,98666
1059,1,35,1,01:38.4,98411
1059,1,36,1,01:38.6,98565
1059,1,37,1,01:39.1,99137
1059,1,38,1,01:37.7,97650
1059,1,39,1,01:37.5,97458
1059,1,40,1,01:38.2,98182
1059,1,41,1,01:37.7,97685
1059,1,42,1,01:37.8,97818
1059,1,43,1,01:37.6,97640
1059,1,44,1,01:37.4,97410
1059,1,45,1,01:37.5,97542
1059,1,46,1,01:37.5,97545
1059,1,47,1,01:38.4,98431
1059,1,48,1,01:38.1,98089
1059,1,49,1,01:38.2,98189
1059,1,50,1,01:37.9,97946
1059,1,51,1,01:38.2,98242
1059,1,52,2,01:38.7,98735
1059,1,53,2,01:39.0,99041
1059,830,1,2,01:46.3,106339
1059,830,2,2,01:39.6,99613
1059,830,3,2,01:39.6,99571
1059,830,4,2,01:40.0,100024
1059,830,5,2,01:39.4,99408
1059,830,6,2,01:38.7,98727
1059,830,7,2,01:39.4,99430
1059,830,8,2,01:39.1,99059
1059,830,9,2,01:39.1,99122
1059,830,10,2,01:38.9,98950
1059,830,11,2,01:39.2,99214
1059,830,12,2,01:39.3,99307
1059,830,13,2,01:39.2,99214
1059,830,14,2,01:39.0,99015
1059,830,15,2,01:40.3,100297
1059,830,16,2,01:39.2,99199
1059,830,17,2,01:39.2,99246
1059,830,18,3,01:58.1,118099
1059,830,19,3,01:40.0,99966
1059,830,20,2,01:37.8,97776
1059,830,21,2,01:37.5,97516
1059,830,22,2,01:37.1,97052
1059,830,23,2,01:38.1,98086
1059,830,24,1,01:37.9,97915
1059,830,25,1,01:37.7,97706
1059,830,26,1,01:38.3,98278
1059,830,27,1,01:37.7,97727
1059,830,28,1,01:37.7,97657
1059,830,29,1,01:38.0,98040
1059,830,30,1,01:37.8,97833
1059,830,31,1,01:37.8,97844
1059,830,32,4,01:56.8,116764
1059,830,33,4,01:40.5,100458
1059,830,34,4,01:36.7,96743
1059,830,35,3,01:36.4,96404
1059,830,36,3,01:36.6,96579
1059,830,37,3,01:36.6,96582
1059,830,38,3,01:36.9,96863
1059,830,39,3,01:37.0,96973
1059,830,40,3,01:37.0,97033
1059,830,41,3,01:37.1,97081
1059,830,42,3,01:36.8,96849
1059,830,43,3,01:37.1,97092
1059,830,44,2,01:37.5,97450
1059,830,45,2,01:37.1,97129
1059,830,46,2,01:37.6,97558
1059,830,47,2,01:37.6,97627
1059,830,48,2,01:37.5,97459
1059,830,49,2,01:37.4,97430
1059,830,50,2,01:37.0,96968
1059,830,51,2,01:37.4,97413
1059,830,52,1,01:36.9,96942
1059,830,53,1,01:37.1,97143
1059,822,1,3,01:46.8,106833
1059,822,2,3,01:40.2,100188
1059,822,3,3,01:39.8,99822
1059,822,4,3,01:39.9,99889
1059,822,5,3,01:39.3,99293
1059,822,6,3,01:38.6,98604
1059,822,7,3,01:39.5,99510
1059,822,8,3,01:39.2,99229
1059,822,9,3,01:39.3,99264
1059,822,10,3,01:39.0,99018
1059,822,11,3,01:39.3,99290
1059,822,12,3,01:40.3,100266
1059,822,13,3,01:39.5,99473
1059,822,14,3,01:39.4,99406
1059,822,15,3,01:39.9,99864
1059,822,16,3,01:39.2,99239
1059,822,17,4,01:59.1,119129
1059,822,18,4,01:40.2,100235
1059,822,19,4,01:37.0,96960
1059,822,20,4,01:37.5,97488
1059,822,21,4,01:37.5,97514
1059,822,22,4,01:37.4,97377
1059,822,23,4,01:37.9,97922
1059,822,24,3,01:37.6,97642
1059,822,25,3,01:37.8,97799
1059,822,26,3,01:39.0,99013
1059,822,27,3,01:38.1,98071
1059,822,28,3,01:38.3,98291
1059,822,29,3,01:38.6,98629
1059,822,30,3,01:38.7,98713
1059,822,31,3,01:39.0,98982
1059,822,32,2,01:38.8,98831
1059,822,33,2,01:38.3,98346
1059,822,34,2,01:37.7,97702
1059,822,35,2,01:38.4,98392
1059,822,36,2,01:38.1,98111
1059,822,37,2,01:38.2,98188
1059,822,38,2,01:37.9,97862
1059,822,39,2,01:38.0,98016
1059,822,40,2,01:38.7,98738
1059,822,41,2,01:38.7,98724
1059,822,42,2,01:38.2,98247
1059,822,43,2,01:37.6,97612
1059,822,44,3,01:39.5,99479
1059,822,45,3,01:39.1,99073
1059,822,46,3,01:38.7,98719
1059,822,47,3,01:37.7,97695
1059,822,48,3,01:38.8,98768
1059,822,49,4,01:41.1,101084
1059,822,50,4,01:39.2,99226
1059,822,51,4,01:38.3,98322
1059,822,52,4,01:38.4,98440
1059,822,53,4,01:37.9,97860
1059,815,1,4,01:48.3,108257
1059,815,2,4,01:40.6,100612
1059,815,3,4,01:40.5,100549
1059,815,4,4,01:40.4,100419
1059,815,5,4,01:40.0,99998
1059,815,6,4,01:39.2,99240
1059,815,7,4,01:39.7,99665
1059,815,8,4,01:39.1,99072
1059,815,9,4,01:39.3,99305
1059,815,10,4,01:39.2,99151
1059,815,11,4,01:39.3,99303
1059,815,12,4,01:39.3,99318
1059,815,13,4,01:39.2,99189
1059,815,14,4,01:39.4,99370
1059,815,15,4,01:40.5,100487
1059,815,16,4,01:39.8,99773
1059,815,17,3,01:39.4,99364
1059,815,18,2,01:39.3,99338
1059,815,19,1,01:39.1,99149
1059,815,20,1,01:39.5,99520
1059,815,21,1,01:39.3,99310
1059,815,22,1,01:39.7,99698
1059,815,23,1,01:39.1,99100
1059,815,24,4,01:58.4,118410
1059,815,25,4,01:41.5,101545
1059,815,26,4,01:37.4,97404
1059,815,27,4,01:37.2,97229
1059,815,28,4,01:37.7,97674
1059,815,29,4,01:38.1,98056
1059,815,30,4,01:37.9,97917
1059,815,31,4,01:38.3,98280
1059,815,32,3,01:37.8,97801
1059,815,33,3,01:38.1,98075
1059,815,34,3,01:37.8,97827
1059,815,35,4,01:39.4,99396
1059,815,36,4,01:37.9,97886
1059,815,37,4,01:37.4,97395
1059,815,38,4,01:37.2,97154
1059,815,39,4,01:37.2,97239
1059,815,40,4,01:37.4,97355
1059,815,41,4,01:37.4,97351
1059,815,42,4,01:37.3,97332
1059,815,43,4,01:37.1,97129
1059,815,44,4,01:37.2,97161
1059,815,45,4,01:37.1,97111
1059,815,46,4,01:37.9,97876
1059,815,47,4,01:38.2,98172
1059,815,48,4,01:38.2,98220
1059,815,49,3,01:39.6,99640
1059,815,50,3,01:37.6,97578
1059,815,51,3,01:37.4,97363
1059,815,52,3,01:37.1,97125
1059,815,53,3,01:36.7,96693
1059,832,1,5,01:48.8,108811
1059,832,2,5,01:41.5,101546
1059,832,3,5,01:41.1,101069
1059,832,4,5,01:41.1,101085
1059,832,5,5,01:40.3,100342
1059,832,6,5,01:39.8,99836
1059,832,7,5,01:40.5,100547
1059,832,8,5,01:40.6,100621
1059,832,9,5,01:40.8,100779
1059,832,10,5,01:40.7,100712
1059,832,11,5,01:40.8,100798
1059,832,12,5,01:41.3,101268
1059,832,13,5,01:41.7,101710
1059,832,14,5,01:41.3,101293
1059,832,15,5,01:41.6,101620
1059,832,16,5,01:41.0,101040
1059,832,17,13,02:00.9,120880
1059,832,18,13,01:43.0,102990
1059,832,19,13,01:38.9,98931
1059,832,20,13,01:39.6,99593
1059,832,21,13,01:39.8,99751
1059,832,22,13,01:40.3,100295
1059,832,23,12,01:41.3,101280
1059,832,24,11,01:40.0,99971
1059,832,25,11,01:40.1,100117
1059,832,26,10,01:40.4,100381
1059,832,27,9,01:40.2,100212
1059,832,28,9,01:40.2,100192
1059,832,29,8,01:39.9,99859
1059,832,30,8,01:39.9,99878
1059,832,31,9,01:40.7,100693
1059,832,32,9,01:39.7,99676
1059,832,33,9,01:39.2,99169
1059,832,34,8,01:39.5,99542
1059,832,35,8,01:39.7,99673
1059,832,36,9,01:41.9,101853
1059,832,37,9,01:41.6,101578
1059,832,38,9,01:39.9,99884
1059,832,39,9,01:39.5,99491
1059,832,40,9,01:39.8,99786
1059,832,41,9,01:39.6,99572
1059,832,42,9,01:39.2,99194
1059,832,43,9,01:39.0,98966
1059,832,44,10,01:40.8,100766
1059,832,45,10,01:39.3,99338
1059,832,46,10,01:39.3,99345
1059,832,47,10,01:39.0,99045
1059,832,48,11,01:40.6,100585
1059,832,49,11,01:39.9,99899
1059,832,50,11,01:39.6,99595
1059,832,51,11,01:39.5,99512
1059,832,52,11,01:39.6,99612
1059,832,53,11,01:40.9,100926
1059,842,1,6,01:50.0,110025
1059,842,2,6,01:41.4,101402
1059,842,3,6,01:41.0,101048
1059,842,4,6,01:40.9,100899
1059,842,5,6,01:40.3,100313
1059,842,6,6,01:40.0,100032
1059,842,7,6,01:40.6,100629
1059,842,8,6,01:40.5,100547
1059,842,9,6,01:40.7,100680
1059,842,10,6,01:41.3,101339
1059,842,11,6,01:41.0,101002
1059,842,12,6,01:41.3,101284
1059,842,13,6,01:41.2,101170
1059,842,14,6,01:41.2,101219
1059,842,15,6,01:41.8,101761
1059,842,16,6,01:41.0,101027
1059,842,17,15,02:01.4,121423
1059,842,18,14,01:42.0,101971
1059,842,19,14,01:38.9,98878
1059,842,20,14,01:39.4,99434
1059,842,21,14,01:40.0,100017
1059,842,22,14,01:40.0,100019
1059,842,23,13,01:41.1,101144
1059,842,24,12,01:39.9,99930
1059,842,25,12,01:40.1,100126
1059,842,26,11,01:40.4,100414
1059,842,27,10,01:40.2,100197
1059,842,28,10,01:40.8,100760
1059,842,29,11,01:40.8,100839
1059,842,30,10,01:39.8,99839
1059,842,31,10,01:39.9,99851
1059,842,32,10,01:39.3,99257
1059,842,33,10,01:39.1,99119
1059,842,34,9,01:39.3,99334
1059,842,35,9,01:39.6,99598
1059,842,36,8,01:39.6,99638
1059,842,37,7,01:39.2,99242
1059,842,38,7,01:39.0,98962
1059,842,39,7,01:38.9,98933
1059,842,40,7,01:38.8,98783
1059,842,41,7,01:38.6,98561
1059,842,42,7,01:38.4,98446
1059,842,43,7,01:38.2,98190
1059,842,44,7,01:38.1,98103
1059,842,45,7,01:38.2,98177
1059,842,46,7,01:38.4,98400
1059,842,47,7,01:38.7,98656
1059,842,48,7,01:38.1,98130
1059,842,49,7,01:38.5,98525
1059,842,50,7,01:38.5,98530
1059,842,51,7,01:38.6,98642
1059,842,52,7,01:38.7,98732
1059,842,53,7,01:39.2,99189
1059,844,1,7,01:50.6,110607
1059,844,2,7,01:41.7,101749
1059,844,3,7,01:40.8,100847
1059,844,4,7,01:41.1,101116
1059,844,5,7,01:40.4,100393
1059,844,6,7,01:40.0,100017
1059,844,7,7,01:40.8,100773
1059,844,8,7,01:41.1,101148
1059,844,9,7,01:40.5,100515
1059,844,10,7,01:40.7,100735
1059,844,11,7,01:41.1,101078
1059,844,12,7,01:41.2,101217
1059,844,13,7,01:41.3,101278
1059,844,14,18,02:02.3,122349
1059,844,15,17,01:42.2,102242
1059,844,16,17,01:39.0,99038
